,u,v,w
2012-07-27 00:05:00,0.1070793125370031,-0.19859699034789363,-0.008090287170337178
2012-07-27 00:15:00,0.2264177220237449,-0.23755738924916395,0.006907766850415887
2012-07-27 00:25:00,0.1871960910772489,-0.31589181521216003,0.00036479224920005405
2012-07-27 00:35:00,-0.05477834566948076,-0.3061176264838254,-0.00752378469693597
2012-07-27 00:45:00,0.13360665317814363,-0.2391252504238599,0.0028586567437560956
2012-07-27 00:55:00,0.06569484287972983,-0.21810603833888487,-0.0027519541355869232
2012-07-27 01:05:00,0.162935020568139,-0.136195807404704,0.0012164429451118385
2012-07-27 01:15:00,0.18585667254278887,-0.2017505922388552,-0.0060570846934840696
2012-07-27 01:25:00,0.1702572265722579,-0.1789653208434435,-0.0003511800011928555
2012-07-27 01:35:00,0.136651390575551,-0.11370039710209147,0.0033509599803175577
2012-07-27 01:45:00,0.08042280983020138,-0.10285873755182136,0.0008722391714382328
2012-07-27 01:55:00,0.012678389668031854,-0.1270658434726064,-0.02038062303558452
2012-07-27 02:05:00,-0.057719901284601555,-0.045646585790603406,-0.010642325806770237
2012-07-27 02:15:00,-0.01405883332371854,-0.016497480925698336,-0.01806089570155878
2012-07-27 02:25:00,-0.030186204781430196,0.06733200064944557,-0.0005218861958286715
2012-07-27 02:35:00,-0.10956671093728226,0.19204757994637986,-0.006919673038899467
2012-07-27 02:45:00,-0.23275525258537588,0.3171504872943258,-0.0016599035379001508
2012-07-27 02:55:00,-0.05447438902168774,0.42407188120137873,-0.004852671946638282
2012-07-27 03:05:00,0.06697145658943222,0.28089014576191124,-0.00028757030667317553
2012-07-27 03:15:00,-0.010009276425665618,0.21800282227521334,-0.015321635773534112
2012-07-27 03:25:00,-0.026231394590252245,0.2613616788907404,-0.002167014213038798
2012-07-27 03:35:00,0.00412882981807338,0.21307125057567114,0.006335508342197808
2012-07-27 03:45:00,-0.02967620287090662,0.2854673960728469,0.021301450346901535
