,u,v,w
2013-06-20 12:05:00,-0.04567872459864343,-1.2785713405842511,0.009737823256343753
2013-06-20 12:15:00,-0.06739134735888729,-1.4868425403452583,-0.007495386830498268
2013-06-20 12:25:00,-0.07306252053119353,-1.5754129813272673,-0.005056088856537054
2013-06-20 12:35:00,-0.052472810454054185,-1.61908941453712,-0.015386291619673914
2013-06-20 12:45:00,-0.01103922556434419,-1.7691319318835248,-0.019600557169653702
2013-06-20 12:55:00,0.004591757181641942,-1.7949102088726585,-0.026276630407303037
2013-06-20 13:05:00,0.012515498257864273,-1.8818852943477153,-0.045562616726274104
2013-06-20 13:15:00,0.017673583536345367,-1.9243725603257618,-0.04505536290090919
2013-06-20 13:25:00,-0.05775460387946055,-2.005290130676142,-0.035427141364740795
2013-06-20 13:35:00,-0.029533402447430936,-2.036118936391188,-0.028650482879026648
2013-06-20 13:45:00,-0.030783247058832824,-2.0503525510751954,-0.0236033813237037
2013-06-20 13:55:00,-0.02675800471405369,-2.092999736852498,-0.034015746444830394
2013-06-20 14:05:00,-0.010220618612040126,-2.0596461838499525,-0.025392660121608023
2013-06-20 14:15:00,0.011421919963197013,-2.0477958598556443,-0.02136144186192334
2013-06-20 14:25:00,-0.036474450386074476,-2.0263267000130596,-0.022663961363148275
2013-06-20 14:35:00,-0.09548938649094783,-2.0636897700075187,-0.024726366568296895
2013-06-20 14:45:00,0.023333907788543065,-1.8605097037582625,-0.02013562917503615
2013-06-20 14:55:00,0.030998635052555505,-1.718909836155252,-0.011428965952684517
2013-06-20 15:05:00,0.0008862360226345525,-1.7365422861023636,-0.006251124546358615
2013-06-20 15:15:00,-0.018204525578618905,-1.7575069552148717,-0.01297907968497218
2013-06-20 15:25:00,0.018621827558032693,-1.72832523455003,-0.013651103465698452
2013-06-20 15:35:00,0.02670713005623543,-1.6365395858281133,-0.01469942682783748
2013-06-20 15:45:00,0.07865540128792335,-1.5594218352009346,-0.019266573387805644
2013-06-20 15:55:00,0.07127592238022595,-1.3604435309276866,-0.018770603729332765
2013-06-20 16:05:00,0.06903596388850608,-1.2093411002474252,-0.016560369122961927
2013-06-20 16:15:00,0.019042689914251787,-1.1598664011260398,-0.015893537521544192
2013-06-20 16:25:00,0.00731225930056905,-1.105351490222897,-0.011097697283543186
2013-06-20 16:35:00,0.09406200037005376,-0.9971432301007594,-0.009443053497914626
2013-06-20 16:45:00,0.04589537328183004,-0.7160558335442082,-0.005015601272591718
2013-06-20 16:55:00,0.038707904475327105,-0.5774235807424504,-0.0026272381859619534
2013-06-20 17:05:00,0.04556923480201571,-0.3753919949993898,0.003945778209950147
2013-06-20 17:15:00,0.06549969783562826,-0.2190856012919277,-0.00571323422195521
2013-06-20 17:25:00,0.11121037315128546,0.1076363521510156,-0.00874448706419297
2013-06-20 17:35:00,0.20099188994466163,0.25186716562975353,0.017695683297451366
2013-06-20 17:45:00,-0.10213668792964385,0.5179380147755301,0.00437590537715075
2013-06-20 17:55:00,-0.00708966560810112,0.8391326737905627,0.011074735682119405
2013-06-20 18:05:00,-0.009781064006682138,1.0259700052285106,0.010198494149179754
2013-06-20 18:15:00,0.007524710866194506,1.2436026413762464,0.014727523227202563
2013-06-20 18:25:00,0.006566965507694917,1.4269069170355888,0.010683836527592633
2013-06-20 18:35:00,0.03685928632850932,1.5647264390353006,0.017622372824478868
2013-06-20 18:45:00,0.03532488185930027,1.6615568912416683,0.01786611560295015
2013-06-20 18:55:00,0.033088519795090754,1.7435175895888737,0.01826293548639511
2013-06-20 19:05:00,0.04056583994212581,1.7695669924368724,0.015492423216068899
2013-06-20 19:15:00,0.036271379273894205,1.8338179601843485,0.01928630762395184
2013-06-20 19:25:00,0.043505410287914756,1.8163583392306517,0.029691520237730067
2013-06-20 19:35:00,0.03254220769178355,1.8613329287066662,0.021356692087161733
2013-06-20 19:45:00,0.03068457661721527,1.8975931027095474,0.01854815065530936
2013-06-20 19:55:00,0.034396676472453,1.8880080151223304,0.029739973274925776
2013-06-20 20:05:00,0.027718301814623796,1.8956736567869095,0.025050873845653993
2013-06-20 20:15:00,0.011078343550995545,1.8513655158015005,0.030555895537848696
2013-06-20 20:25:00,0.024867864853005416,1.9170045710228587,0.02139391434469058
2013-06-20 20:35:00,-0.018526799454936925,1.9656980559863002,0.012865112855533762
2013-06-20 20:45:00,0.02994762970997895,1.8775153655872099,0.02909597338790837
2013-06-20 20:55:00,0.005750935820982958,1.9052005169224628,0.023090166956446948
2013-06-20 21:05:00,0.009251336996668002,1.8546127765997613,0.01717766025018106
2013-06-20 21:15:00,0.023027339575328404,1.810768555308413,0.018923568569103284
2013-06-20 21:25:00,-0.001788120446076825,1.7600999581029437,0.019677919942842886
2013-06-20 21:35:00,0.026922711366376206,1.6912599137250226,0.0228951179756155
2013-06-20 21:45:00,0.002517933209998993,1.655507574352093,0.013222528341954847
2013-06-20 21:55:00,0.022734897720174743,1.6257357283347256,0.017874838545815813
2013-06-20 22:05:00,0.032420904506628254,1.558392577227937,0.01802964603242338
2013-06-20 22:15:00,-0.0011152324634948352,1.4729172523749081,0.02128655590024591
2013-06-20 22:25:00,0.052942540298693,1.3854601964891098,0.0060270228132095595
2013-06-20 22:35:00,-0.001109288681462814,1.3472186254520542,0.0007342910895372094
2013-06-20 22:45:00,0.02508624925529168,1.1899308642411144,0.0090768769587605
2013-06-20 22:55:00,0.020659255262641996,1.0269460869903562,0.020165011351167644
2013-06-20 23:05:00,0.016574074414307586,0.9066215144799282,0.008804017270664924
