,u,v,w
2012-01-30 17:05:00,0.30556979432199327,-0.5649889666951181,-0.02354562020010209
2012-01-30 17:15:00,0.437684795862188,-0.4891547060716353,-0.00938912166232776
2012-01-30 17:25:00,0.4723211206634109,-0.565094600758305,-0.03839494601111825
2012-01-30 17:35:00,0.44042713825883645,-0.6333865643443866,-0.03387433195422308
2012-01-30 17:45:00,0.4555579464619649,-0.6590648435307985,-0.05126701279240091
2012-01-30 17:55:00,0.4309700157598988,-0.5351230353864643,-0.028004802278856687
2012-01-30 18:05:00,0.43434506614319257,-0.4833439423639008,-0.019775358867885343
2012-01-30 18:15:00,0.4312480518864002,-0.36470948655207325,-0.03725000151874813
2012-01-30 18:25:00,,,
2012-01-30 18:35:00,0.34185415186146567,-0.4545198475740135,-0.04022202962710625
2012-01-30 18:45:00,0.37694720137890053,-0.4538045876798106,-0.026593613028871747
2012-01-30 18:55:00,0.3376772958999127,-0.43690491132580406,-0.01999400210220554
2012-01-30 19:05:00,0.3493940672347504,-0.18378033425132728,-0.03531761312402983
2012-01-30 19:15:00,0.44924261282881206,-0.24306761855442943,0.0007144017892886343
2012-01-30 19:25:00,0.5126002023105432,-0.0959698962595856,0.01644078409204379
2012-01-30 19:35:00,0.44403895261691634,-0.04885440225456386,0.08561008758746935
2012-01-30 19:45:00,0.36817154997467205,-0.03882097580446115,0.02557873655418521
2012-01-30 19:55:00,,,
2012-01-30 20:05:00,0.24696873568121025,0.021953937439480833,0.024591982343764664
2012-01-30 20:15:00,0.0638556084171943,-0.1089904309276479,0.01108920803204922
2012-01-30 20:25:00,-0.12623894351478718,0.03325524265332083,-0.005645632058241526
2012-01-30 20:35:00,-0.19722107081758566,0.11461914681534541,-0.013033127740904869
2012-01-30 20:45:00,-0.13062576553895747,0.15091090894596337,0.02105342159119586
2012-01-30 20:55:00,-0.1518045421165843,0.26378076134015066,-0.032290762312503406
2012-01-30 21:05:00,-0.26328687337371176,0.30569935244915747,-0.013623203598026884
2012-01-30 21:15:00,-0.18656269603644537,0.29539627565853066,0.008418604504165685
2012-01-30 21:25:00,,,
2012-01-30 21:35:00,-0.058463859385447244,0.3855106686363721,-0.015838529401965687
2012-01-30 21:45:00,-0.029124986572386626,0.5055026328545819,-0.006585956082921147
2012-01-30 21:55:00,-0.12998599874556754,0.48793624840008065,0.013638371385585166
2012-01-30 22:05:00,-0.062424381872611456,0.5019044255266263,0.02448610324855175
2012-01-30 22:15:00,-0.05901632809550523,0.542070984077848,-0.0018207687821100134
2012-01-30 22:25:00,-0.09862352302043695,0.5757030489814884,-0.003702391081247007
2012-01-30 22:35:00,-0.14784465677975842,0.5932320680511841,-0.014799168550507781
2012-01-30 22:45:00,-0.1687606199439691,0.6639569113227349,0.006404761796210665
2012-01-30 22:55:00,,,
2012-01-30 23:05:00,-0.2346272876213713,0.7357159520169246,0.0011306314053474511
2012-01-30 23:15:00,-0.23111960344654756,0.724381695492363,-0.006168417772660433
2012-01-30 23:25:00,-0.20496693121164422,0.6948536786589551,0.01726606494116746
2012-01-30 23:35:00,-0.18929619979963827,0.724081994728317,0.002069170855482236
2012-01-30 23:45:00,-0.1915036561703076,0.7564238214908362,0.01636832872224708
2012-01-30 23:55:00,-0.18114933193296648,0.7156458254858494,0.04057072780297447
2012-01-31 00:05:00,-0.1783509064572254,0.7468185058708975,0.021199586698100754
2012-01-31 00:15:00,-0.1832379778854612,0.7056979234564612,0.008124627615766836
2012-01-31 00:25:00,,,
2012-01-31 00:35:00,-0.15591165373588567,0.64470811966155,-0.0020699148261286372
2012-01-31 00:45:00,-0.10539448340303832,0.6098511552508125,0.010172466354598904
2012-01-31 00:55:00,-0.0579111443860893,0.562683487852197,0.015880619918370028
2012-01-31 01:05:00,-0.059666411775807664,0.5547242563785671,0.013534413782110342
2012-01-31 01:15:00,-0.03223440002349064,0.5192872381961479,-3.261755452638676e-05
2012-01-31 01:25:00,-0.03913256601033155,0.4939116335607431,0.008326668876762961
2012-01-31 01:35:00,-0.03612161921210888,0.45712548624566857,0.003746326407414776
2012-01-31 01:45:00,-0.02933861982969344,0.38655206848911505,0.0031277138750288483
2012-01-31 01:55:00,,,
2012-01-31 02:05:00,-0.017759354898704085,0.2578139086470841,0.00409009000177221
2012-01-31 02:15:00,-0.003029307287261167,0.16419294578914895,0.003287506943133013
2012-01-31 02:25:00,-0.010422201979508048,0.05853749569669082,0.000859428816173543
2012-01-31 02:35:00,0.023889414059943836,-0.03411859090488853,-0.012710192948793476
2012-01-31 02:45:00,0.010556719063170248,-0.09239769858081275,0.005030498139003305
2012-01-31 02:55:00,0.04729422006648575,-0.12414608483204667,-0.005598312559184304
2012-01-31 03:05:00,0.1397653927726771,-0.18924016123021986,-0.015067148126581711
2012-01-31 03:15:00,0.13858753826174805,-0.32662327002749814,-0.0012822291624890673
2012-01-31 03:25:00,,,
