,u,v,w
2012-01-30 17:05:00,0.5455249460557031,-1.4903337928322444,-0.01584624729986584
2012-01-30 17:15:00,0.5763112765684044,-1.5024253558316263,-0.024415988938577608
2012-01-30 17:25:00,0.5038727984679869,-1.4696183877642544,-0.02155089158245903
2012-01-30 17:35:00,0.5561298781307972,-1.5278554704764968,0.005163146817919312
2012-01-30 17:45:00,0.5297699345212711,-1.5556489382610017,0.019364650600225675
2012-01-30 17:55:00,0.5477017055202541,-1.5211253535364873,0.011065433153057842
2012-01-30 18:05:00,0.5572218557524016,-1.4645334989846952,0.014011921175286797
2012-01-30 18:15:00,0.5131652258758086,-1.4394396831508685,0.006710178951933526
2012-01-30 18:25:00,,,
2012-01-30 18:35:00,0.48860229803827393,-1.4229494294595775,0.006527114129054201
2012-01-30 18:45:00,0.4691557887265498,-1.3692123931702083,-0.011339388575685904
2012-01-30 18:55:00,0.41752178890817965,-1.2729271800487474,-0.004530688605704804
2012-01-30 19:05:00,0.4163564822546614,-1.154754584644449,-0.021045188005987824
2012-01-30 19:15:00,0.36826537067491416,-1.0372921324307405,-0.012476491706451142
2012-01-30 19:25:00,0.3125630865325738,-0.9594483113949434,-0.0366399480814604
2012-01-30 19:35:00,0.2203425821716219,-0.7988031805837058,-0.019862677388315247
2012-01-30 19:45:00,0.20271814426219223,-0.511795698759208,-0.032315915976011106
2012-01-30 19:55:00,,,
2012-01-30 20:05:00,0.1468192892991796,-0.28159026167528134,-0.015688996264460242
2012-01-30 20:15:00,0.08541018891888856,-0.16159371105855216,-0.010100607718475202
2012-01-30 20:25:00,0.04674972739075029,-0.004006154819580765,0.005189968045867405
2012-01-30 20:35:00,-0.02408359751982827,0.1647982837327666,-0.0014976047170371192
2012-01-30 20:45:00,-0.13108606352697852,0.2591584834358312,-8.726656453432654e-05
2012-01-30 20:55:00,0.020391207102681365,0.4249856363293873,-0.018959033753692026
2012-01-30 21:05:00,-0.09571230486086887,0.632444479573258,-0.014328624870348656
2012-01-30 21:15:00,-0.22979929993571846,0.6932391303518194,0.004207615455811938
2012-01-30 21:25:00,,,
2012-01-30 21:35:00,-0.3192650412780621,0.8370324965725449,0.011046359362928419
2012-01-30 21:45:00,-0.33908304257504107,0.8798864595676767,0.00010337074465436922
2012-01-30 21:55:00,-0.31638333875266733,0.9355065862044739,-0.008214465848573785
2012-01-30 22:05:00,-0.2855603242666849,0.9036280522617394,0.016368530923276902
2012-01-30 22:15:00,-0.3161978458464383,1.005887375982433,0.0032545891711467686
2012-01-30 22:25:00,-0.329305854703502,1.0381537512674566,-0.0012836623508051786
2012-01-30 22:35:00,-0.34140615168665683,1.072480994902768,-0.005253619807729494
2012-01-30 22:45:00,-0.38243318963123785,1.1695378783430321,-0.004448620564981835
2012-01-30 22:55:00,,,
2012-01-30 23:05:00,-0.40354431071429836,1.2728660837823278,-0.004171078872391965
2012-01-30 23:15:00,-0.4374893788249153,1.3196806134660437,-0.018229030178337116
2012-01-30 23:25:00,-0.4647955798363295,1.3799741365012084,-0.024211827917001338
2012-01-30 23:35:00,-0.48651218278170355,1.4063938463827916,-0.007153190225927849
2012-01-30 23:45:00,-0.4663943898202901,1.409507402918847,-0.0032698119093798896
2012-01-30 23:55:00,-0.4619005485483325,1.4206857646137674,-0.00039624984426592366
2012-01-31 00:05:00,-0.4442000140712255,1.4138964983539952,0.009304905966151297
2012-01-31 00:15:00,-0.4097686778239078,1.3511921904470818,0.009502052577700077
2012-01-31 00:25:00,,,
2012-01-31 00:35:00,-0.36060477983652106,1.2618960180674956,0.009446825064358679
2012-01-31 00:45:00,-0.3625950624657793,1.219610576059977,0.011429570548654323
2012-01-31 00:55:00,-0.35412037452494216,1.179666330216025,0.01263615954122281
2012-01-31 01:05:00,-0.3204576999843863,1.1168844270708878,0.011480582952578052
2012-01-31 01:15:00,-0.3162906883016475,1.0762778297828288,0.0097294387635386
2012-01-31 01:25:00,-0.29763065980570014,1.0251396296688464,0.012373508640735774
2012-01-31 01:35:00,-0.27102809057898236,0.9753507494379562,0.013043669205764937
2012-01-31 01:45:00,-0.22103304950019673,0.8194815601234675,0.008753158102704595
2012-01-31 01:55:00,,,
2012-01-31 02:05:00,-0.16752017937000382,0.6033907161745816,0.004668781491842127
2012-01-31 02:15:00,-0.1391839266931195,0.4525708441616308,0.005002124451413305
2012-01-31 02:25:00,-0.10352411262184724,0.28956595632972315,0.00018248619622382957
2012-01-31 02:35:00,-0.06802232963262535,0.14836113273642546,0.00144690266393539
