,u,v,w
2012-01-30 15:35:00,0.6120751830974573,-0.7285419514106379,-0.040655605952202196
2012-01-30 15:45:00,0.5983917491139819,-0.7205939825476299,-0.03653919409262143
2012-01-30 15:55:00,0.6112532897025965,-0.787259623330331,-0.054220354122097886
2012-01-30 16:05:00,0.6302749362908248,-0.8318210604479578,-0.060283923344314976
2012-01-30 16:15:00,0.6512043721640643,-0.8897324875749254,-0.05918890729467846
2012-01-30 16:25:00,0.709194395422187,-0.9347950103052681,-0.0665719299319627
2012-01-30 16:35:00,0.6584828687189227,-0.9370506419920306,-0.05048712844402647
2012-01-30 16:45:00,0.7475033236182379,-0.9589876755726641,-0.05397336148844509
2012-01-30 16:55:00,,,
2012-01-30 17:05:00,0.7938418509988449,-1.0786838553645293,-0.05996880912136055
2012-01-30 17:15:00,0.8084225204704297,-1.1056428602957418,-0.0536864626665908
2012-01-30 17:25:00,0.845962638688805,-1.1293189537626358,-0.06329515299296229
2012-01-30 17:35:00,0.8840899538654657,-1.1578965493515432,-0.05187900417689225
2012-01-30 17:45:00,0.903770600410635,-1.1670259459114452,-0.04834613055135007
2012-01-30 17:55:00,0.881014421163697,-1.1506017254298115,-0.051269652305572365
2012-01-30 18:05:00,0.8757645781455939,-1.0958114774571188,-0.044286632208719985
2012-01-30 18:15:00,0.8466305792243366,-1.0849149950932078,-0.055135133166308296
2012-01-30 18:25:00,,,
2012-01-30 18:35:00,0.848395516392902,-1.0563926992198829,-0.05104312424047449
2012-01-30 18:45:00,0.8079337986104398,-1.0007149242865971,-0.05019347395222241
2012-01-30 18:55:00,0.7575866321047533,-0.89645599320746,-0.04885198260435622
2012-01-30 19:05:00,0.6680008157437836,-0.8042842875230953,-0.044683155580445645
2012-01-30 19:15:00,0.5955597167354882,-0.71515567383599,-0.029771664632704933
2012-01-30 19:25:00,0.5193534522233212,-0.6425940684910687,-0.03770955407985032
2012-01-30 19:35:00,0.4595405464520092,-0.5194826403370937,-0.026680068075457114
