,u,v,w
2012-01-30 17:05:00,0.6242177876275902,-1.275300254545445,0.031530294010336045
2012-01-30 17:15:00,0.6346263584243667,-1.317631115551159,0.016665220400691804
2012-01-30 17:25:00,0.6168747305162061,-1.3417413859149712,0.006355734879398903
2012-01-30 17:35:00,0.5978674190672799,-1.3897998580292907,-0.010627767032499616
2012-01-30 17:45:00,0.5691278015607997,-1.411318895112114,-0.007865559459430963
2012-01-30 17:55:00,0.5876313001100069,-1.3493432791247006,-0.015992836124490744
2012-01-30 18:05:00,0.5850293998416906,-1.3335614405666565,-0.018137656005222776
2012-01-30 18:15:00,0.580300837580151,-1.2932818197478348,-0.012333096298064637
2012-01-30 18:25:00,,,
2012-01-30 18:35:00,0.5307399581441417,-1.2674492627816505,-0.00946068874753741
2012-01-30 18:45:00,0.532074537203781,-1.2037781059472734,-0.015283529455070064
2012-01-30 18:55:00,0.502821335006461,-1.0950945436830082,-0.012461241341935811
2012-01-30 19:05:00,0.43990207393417613,-1.0003632277151437,-0.015232418279726977
2012-01-30 19:15:00,0.40228835940378893,-0.9200612725643373,-0.004634711252710912
2012-01-30 19:25:00,0.37613265507571036,-0.7622155455590601,-0.0012637812201868749
2012-01-30 19:35:00,0.3461268817178363,-0.6648174324138566,-0.0021178821511600695
2012-01-30 19:45:00,0.30991996722463633,-0.47875300049661773,-0.001155681956111648
2012-01-30 19:55:00,,,
2012-01-30 20:05:00,0.20987174835961278,-0.25470145054715043,0.006986415241608916
2012-01-30 20:15:00,0.09934487066663093,-0.0954162053634565,0.028091893987107423
2012-01-30 20:25:00,0.024994377784401046,-0.04738549088224239,-0.006295872611084716
2012-01-30 20:35:00,0.008506951784018116,0.052731438950866336,0.005555734634967157
2012-01-30 20:45:00,-0.10243240604151385,0.18542604192342402,-0.009558765972676426
2012-01-30 20:55:00,-0.12898426612164138,0.3285764987072671,-0.02241026450234206
2012-01-30 21:05:00,-0.13049325609133203,0.6461059878220557,-4.121062783130056e-05
2012-01-30 21:15:00,-0.23083076850182876,0.7242055179642463,-8.330451146419584e-05
2012-01-30 21:25:00,,,
2012-01-30 21:35:00,-0.2322008101019323,0.7045047446248636,0.026105910795880212
2012-01-30 21:45:00,-0.301007727209673,0.6849833194830844,-0.006264380937351644
2012-01-30 21:55:00,-0.22638931332336798,0.7196532292647805,-0.001871623116818845
2012-01-30 22:05:00,-0.24563075874539372,0.8737302544551622,0.0011611858882878757
2012-01-30 22:15:00,-0.3029268946668557,0.9396521339865886,-0.003489193248911297
2012-01-30 22:25:00,-0.3185291424474828,1.0089563406406346,-0.0017641323756824973
2012-01-30 22:35:00,-0.3301604498877984,1.0652737333655267,-0.0057177858936586536
2012-01-30 22:45:00,-0.3826711987462176,1.1550832361551724,-0.006541751361055538
2012-01-30 22:55:00,,,
2012-01-30 23:05:00,-0.3705809259106381,1.2586734282033634,0.017346469859239957
2012-01-30 23:15:00,-0.3989243372946312,1.2684526210188298,0.021101086057462574
2012-01-30 23:25:00,-0.39042413496522715,1.2597787007408152,0.02096843540619439
2012-01-30 23:35:00,-0.36466608344066187,1.3001728253098828,0.027257100642080527
2012-01-30 23:45:00,-0.36327575029642933,1.300134703471717,0.0267938729462519
2012-01-30 23:55:00,-0.38058840624642276,1.3524887436028679,0.020137175422890684
2012-01-31 00:05:00,-0.39870653010802465,1.350756393085328,0.01175582253759946
2012-01-31 00:15:00,-0.3787740345524024,1.2779588373286734,0.00029995595837789156
2012-01-31 00:25:00,,,
2012-01-31 00:35:00,-0.36859563045507776,1.1724618522404218,-0.0025007389810467852
2012-01-31 00:45:00,-0.35169359060384786,1.126781708026016,-0.018873356198759596
2012-01-31 00:55:00,-0.3350124173126678,1.079196054272856,-0.021785640719398074
2012-01-31 01:05:00,-0.3218767753258014,1.0166383970780142,-0.021664177458776204
2012-01-31 01:15:00,-0.30796330607780803,0.9597283536523357,-0.012166738809298756
2012-01-31 01:25:00,-0.26721265880456413,0.9187109473444519,0.0005353773311250907
2012-01-31 01:35:00,-0.2339343896383026,0.8660233480854973,0.002496079813428435
2012-01-31 01:45:00,-0.17763558613183167,0.7232188779472917,-0.004787937286479281
2012-01-31 01:55:00,,,
2012-01-31 02:05:00,-0.13195967098755743,0.537323039172851,-0.030161178036491963
2012-01-31 02:15:00,-0.10216698609419896,0.3903096289864384,-0.031745459774529354
2012-01-31 02:25:00,-0.10685282822158541,0.23568440525165127,-0.041573747169464846
2012-01-31 02:35:00,-0.04328808925207487,0.008128165796985411,-0.0123283375794466
2012-01-31 02:45:00,-0.0014260923658984605,-0.16544179529394107,-0.02598265532223111
2012-01-31 02:55:00,0.22164985368024295,-0.33738124420470117,-0.03430438719893449
2012-01-31 03:05:00,0.5977360554137965,-0.5535133485161481,0.01360304827996163
2012-01-31 03:15:00,0.4705156509509033,-0.7053823455556041,0.024933057488279516
2012-01-31 03:25:00,,,
2012-01-31 03:35:00,0.4837998142784506,-0.8194911100161377,-0.005871516604457539
2012-01-31 03:45:00,0.44380039935712057,-0.8357131643460497,-0.017892772136599733
2012-01-31 03:55:00,0.5253965601478768,-0.857313334672115,0.009337766683132872
2012-01-31 04:05:00,0.5635341446822794,-0.8853546869247241,0.025368707136161413
2012-01-31 04:15:00,0.573026655091005,-0.9409432133270577,0.019063503913863116
2012-01-31 04:25:00,0.5615145171026918,-1.014243943044035,0.02235595155525101
2012-01-31 04:35:00,0.5407661334434286,-1.0680809873230919,-0.01258421543997437
2012-01-31 04:45:00,0.47698895163461014,-1.1562352125999338,-0.011463820796487261
2012-01-31 04:55:00,,,
2012-01-31 05:05:00,0.41915586388333753,-1.0990998585337366,-0.011764483126717287
2012-01-31 05:15:00,0.6902468989842554,-1.2904652952683044,-0.011325972403642373
2012-01-31 05:25:00,0.6613139156375362,-1.3258708496193385,-0.010311750925209083
2012-01-31 05:35:00,0.6904770115853026,-1.3700293075139423,-0.005513171019911479
2012-01-31 05:45:00,0.685056705035392,-1.3888855978524903,-0.013006851719816486
2012-01-31 05:55:00,0.6769174117979119,-1.4150068372233442,-0.017300583897035416
2012-01-31 06:05:00,0.6812973500872616,-1.4325429345742597,-0.014616868779446285
2012-01-31 06:15:00,0.6191729572484383,-1.3471130419379809,-0.01965515466578889
2012-01-31 06:25:00,,,
2012-01-31 06:35:00,0.6550286542496906,-1.30771078054142,-0.011324700443013641
2012-01-31 06:45:00,0.6067028680740421,-1.3195443188227127,-0.031109945016954455
2012-01-31 06:55:00,0.5981432594380262,-1.273425868564305,-0.03079031388356608
2012-01-31 07:05:00,0.5944448676979949,-1.2508962538986794,-0.01631528451927237
2012-01-31 07:15:00,0.6005328443570233,-1.1887859793327953,-0.01195210544194576
2012-01-31 07:25:00,0.5288818484579982,-1.1405496266964439,-0.027273042981502193
2012-01-31 07:35:00,0.4881099041591043,-1.038149392528455,-0.037520529878898964
2012-01-31 07:45:00,0.40645787529439115,-0.8410398426993821,-0.01983604630925062
2012-01-31 07:55:00,,,
2012-01-31 08:05:00,0.33551293511711255,-0.6728956387544729,-0.012509950475028305
2012-01-31 08:15:00,0.24980769670936748,-0.5657027625030696,-0.02553321245129685
2012-01-31 08:25:00,0.1980977636360334,-0.39392025113353496,-0.014923794628639247
