,u,v,w
2012-09-17 15:35:00,0.0026330944314360487,-0.2841820461687964,0.013694456578509684
2012-09-17 15:45:00,-0.017918947235547066,-0.475223578837294,0.018219255209148005
2012-09-17 15:55:00,-0.07638867830076893,-0.6669014629425285,0.021576716847515234
2012-09-17 16:05:00,-0.19378361804894093,-0.8447285886395032,0.029127761072521793
2012-09-17 16:15:00,-0.2087647601010061,-1.0773389991200588,0.026619842835285307
2012-09-17 16:25:00,-0.3087075308781534,-1.4608221445313745,0.04988702074707198
2012-09-17 16:35:00,-0.47562125377152714,-1.67057703592853,0.05227524580356564
2012-09-17 16:45:00,-0.5639928858645735,-1.891617656453763,0.060664137829956326
2012-09-17 16:55:00,,,
2012-09-17 17:05:00,-0.514738024259047,-2.0003326877932364,0.06616801860598881
2012-09-17 17:15:00,-0.5851120930773783,-2.0949075231546384,0.050231964794092254
2012-09-17 17:25:00,-0.5120943071639384,-2.0913303544445134,0.06640398180365036
2012-09-17 17:35:00,-0.48139284521563613,-2.1220534140477483,0.05767026797957642
2012-09-17 17:45:00,-0.3356015500466755,-2.18573685044164,0.0626722255094719
2012-09-17 17:55:00,-0.3909015100320438,-2.172069057007086,0.06173492944593855
2012-09-17 18:05:00,-0.35633323051439486,-1.9045795571573652,0.052851149650378085
2012-09-17 18:15:00,-0.37554236970343824,-1.9007689389624098,0.06029477390151651
2012-09-17 18:25:00,,,
2012-09-17 18:35:00,-0.3206543873735037,-1.868243708264001,0.05381472588704993
2012-09-17 18:45:00,-0.3685166365456368,-1.8832501324307276,0.05819621208619957
2012-09-17 18:55:00,-0.322584712725407,-1.7237862038673362,0.05183738913961002
2012-09-17 19:05:00,-0.2629026147285343,-1.6409542057703164,0.04943240257297088
2012-09-17 19:15:00,-0.26680086972413225,-1.6552943314493767,0.055283125206950244
2012-09-17 19:25:00,-0.31441354654659504,-1.6183531786599201,0.05059176475196403
2012-09-17 19:35:00,-0.3405805844632281,-1.360254800102874,0.0542129066604814
2012-09-17 19:45:00,-0.19229258972027186,-1.468503363202461,0.042142293353931846
