,u,v,w
2012-09-17 15:55:00,0.39115969057636485,-1.432087429271293,-0.010597599101437023
2012-09-17 16:05:00,0.44184704031918504,-1.8594912596687212,-0.022336011009397378
2012-09-17 16:15:00,0.4487937072502309,-1.9847903020722555,-0.008343684554985534
2012-09-17 16:25:00,0.507525105742719,-2.1504746264704933,-0.014862503342986402
2012-09-17 16:35:00,0.5436772728847656,-2.1876289597695773,-0.013060894145390436
2012-09-17 16:45:00,0.5781596509996251,-2.247670539898457,0.007541352216469438
2012-09-17 16:55:00,,,
2012-09-17 17:05:00,0.6425626974843668,-2.4266409277595633,-0.016444141904897347
2012-09-17 17:15:00,,,
2012-09-17 17:25:00,0.6386845843401159,-2.4556322053121713,-0.018491017133449573
2012-09-17 17:35:00,0.6438368919550626,-2.487891619014168,-0.004717537856860835
2012-09-17 17:45:00,0.6482449721609475,-2.5857569592889704,-0.018439393969561232
2012-09-17 17:55:00,0.6088029909676818,-2.541026871892406,-0.023305347299033836
2012-09-17 18:05:00,0.601947827394451,-2.524469767028407,-0.021074410045325925
2012-09-17 18:15:00,0.5749778540737889,-2.4512369096318025,-0.00904681567870206
2012-09-17 18:25:00,,,
2012-09-17 18:35:00,0.5699852839812591,-2.400112408885686,-0.020797589257039055
2012-09-17 18:45:00,,,
2012-09-17 18:55:00,0.5437501757214965,-2.2879282897333746,-0.016254956744545298
2012-09-17 19:05:00,0.5465734681647657,-2.2190726351097245,-0.008525464562696823
2012-09-17 19:15:00,0.546208406535007,-2.1666871198958773,-0.0169502054239389
2012-09-17 19:25:00,0.5316987443727903,-2.108555982294417,-0.016373188429880635
2012-09-17 19:35:00,0.5035936472419447,-2.0068904964437446,-0.003704009566433384
2012-09-17 19:45:00,0.47623675590974074,-1.90797968784994,-0.01004652418613245
2012-09-17 19:55:00,,,
2012-09-17 20:05:00,0.4298224307740121,-1.7193856725675216,-0.008350950573666142
2012-09-17 20:15:00,,,
2012-09-17 20:25:00,0.3745246008151045,-1.508004687017285,-0.008159959567388572
2012-09-17 20:35:00,0.32762124649981145,-1.3789344761761337,-0.008119564396927823
2012-09-17 20:45:00,0.2914806244445462,-1.229071098310131,-0.009973267478237903
2012-09-17 20:55:00,0.23202770928090788,-1.037876951760248,-0.009497885504571143
2012-09-17 21:05:00,0.16428439180139423,-0.798348956788872,-0.007117427009461975
2012-09-17 21:15:00,0.03431868307240806,-0.3813238520642098,-0.006168571896549641
2012-09-17 21:25:00,,,
2012-09-17 21:35:00,-0.09579755246406749,0.2981140062741925,-0.003273223430823121
2012-09-17 21:45:00,,,
2012-09-17 21:55:00,-0.24906159736113193,0.9438607331835128,0.005216283396721244
2012-09-17 22:05:00,-0.3938663350251813,1.2709927271931019,0.011559794812620454
2012-09-17 22:15:00,-0.5200160116469383,1.6032187703496565,0.012699956268381734
2012-09-17 22:25:00,-0.6708324251130909,1.8667373388138888,0.02541698468641317
2012-09-17 22:35:00,-0.7301796594062122,1.9975854046622252,0.026450625231024903
2012-09-17 22:45:00,-0.8137587681376879,2.230217198592161,0.029276286474316113
2012-09-17 22:55:00,,,
2012-09-17 23:05:00,-0.9433587184925408,2.5468027112695246,0.036287611231522084
2012-09-17 23:15:00,,,
2012-09-17 23:25:00,-1.027465470041438,2.7162636487506715,0.029800942244689616
2012-09-17 23:35:00,-1.0303891774018212,2.6927246921357537,0.03226665966841598
