,u,v,w
2012-09-17 16:15:00,-0.10772177984615768,-1.478010641641363,0.02684215025598664
2012-09-17 16:25:00,,,
2012-09-17 16:35:00,-0.07503628118211589,-1.5408944403019653,0.045148841104033076
2012-09-17 16:45:00,-0.07433827397161165,-1.6130835962654781,0.04230068828286947
2012-09-17 16:55:00,-0.09223410056628818,-1.679157391397707,0.03033975951376863
2012-09-17 17:05:00,-0.11566915293863747,-1.7114377972680475,0.03481795065813205
2012-09-17 17:15:00,-0.09210927712469985,-1.7282624120704195,0.03570588750514747
2012-09-17 17:25:00,-0.10624923980815412,-1.735172531223221,0.03651492748293146
2012-09-17 17:35:00,-0.14323108799142578,-1.7462881742019494,0.030774431895228684
2012-09-17 17:45:00,-0.1739093973261396,-1.7600536177364179,0.029202910960620262
2012-09-17 17:55:00,,,
2012-09-17 18:05:00,-0.18756584385715824,-1.7468189750523044,0.03391160028323059
2012-09-17 18:15:00,-0.17673248687822923,-1.7203537140370526,0.029551701534942024
2012-09-17 18:25:00,-0.17208199249769895,-1.696283573188405,0.030192139969269484
2012-09-17 18:35:00,-0.16168599566185868,-1.656345542201735,0.02889230322347093
2012-09-17 18:45:00,-0.1562979876161136,-1.6068152563023979,0.03029190085094983
2012-09-17 18:55:00,-0.1486106946909011,-1.5556502231831622,0.030872328147222013
2012-09-17 19:05:00,-0.14060817840085735,-1.516210300299349,0.028406220141651225
2012-09-17 19:15:00,-0.13602109027424628,-1.4609563853970753,0.02904606371767413
2012-09-17 19:25:00,,,
2012-09-17 19:35:00,-0.1285213312131826,-1.3879087199985438,0.027097558817415313
2012-09-17 19:45:00,-0.11399737983378501,-1.3104973556929884,0.020463228858115207
2012-09-17 19:55:00,-0.10937681493138608,-1.2255901264018472,0.02156521580027018
2012-09-17 20:05:00,-0.10639539642813364,-1.1512045562832067,0.019176504277515216
2012-09-17 20:15:00,-0.0967331365360932,-1.0550271090868821,0.01761087435313134
2012-09-17 20:25:00,-0.08706196487524358,-0.9515322608861566,0.012985706076753168
2012-09-17 20:35:00,-0.0686523881895444,-0.8208940580495766,0.012424824628487603
2012-09-17 20:45:00,-0.06502033871540394,-0.660794364377603,0.008565377167298629
2012-09-17 20:55:00,,,
2012-09-17 21:05:00,-0.03108827157864221,-0.38787571961590517,0.004255037937666828
2012-09-17 21:15:00,-0.032348726153967534,-0.03837756624130368,-0.0024718534605109735
2012-09-17 21:25:00,-0.020690151084823645,0.1813314626153311,-0.0062058353141924505
2012-09-17 21:35:00,-0.012587242315517845,0.5151858612486041,-0.012628093682628603
2012-09-17 21:45:00,0.03305359537246045,0.9158867200771961,-0.01948510259747494
2012-09-17 21:55:00,0.013142470441305025,1.424444566256696,-0.03261260955942397
2012-09-17 22:05:00,0.016997616230800674,1.708367011968602,-0.03500386452472202
2012-09-17 22:15:00,0.017205399085593067,2.0970435918086814,-0.03903432817226356
2012-09-17 22:25:00,,,
2012-09-17 22:35:00,0.05958711421872333,2.337699861864379,-0.04027966763945676
2012-09-17 22:45:00,0.0679048051338042,2.5821111537265957,-0.049758646770748705
2012-09-17 22:55:00,0.07452772808636379,2.625018624824002,-0.038844312620134915
2012-09-17 23:05:00,0.08492376844203689,2.8746675312408616,-0.05094433126176907
2012-09-17 23:15:00,0.06388084901872462,2.8480897474289253,-0.05454345976901384
2012-09-17 23:25:00,0.1425369913664621,2.6890423495054523,-0.04444904990408507
2012-09-17 23:35:00,0.1819999049711934,2.7155203313678773,-0.0527421721744888
2012-09-17 23:45:00,0.1658951505783609,2.8599254919791677,-0.06246590313029354
2012-09-17 23:55:00,,,
2012-09-18 00:05:00,0.0501016963807355,2.958474618038733,-0.031159803517640004
2012-09-18 00:15:00,0.08286959239681495,3.065514668975041,-0.03911258946505954
2012-09-18 00:25:00,0.09917236062797136,3.0403260642021706,-0.03743191481334454
2012-09-18 00:35:00,-0.0741463761736324,2.88448237942083,-0.009393050037856631
2012-09-18 00:45:00,-0.12940317997394418,2.7568402771626657,-0.007860825959130367
2012-09-18 00:55:00,-0.1004461832135123,2.7055047314604295,-0.0040824729991559726
2012-09-18 01:05:00,-0.09439595497568241,2.6818457277473593,-0.006061501817390117
2012-09-18 01:15:00,-0.18874649249260914,2.559593392119832,0.0074534197496403595
2012-09-18 01:25:00,,,
2012-09-18 01:35:00,-0.2279261785676611,2.417392201133135,0.012121328039567229
2012-09-18 01:45:00,-0.21882121250369613,2.2069003851812714,0.01267720397746468
2012-09-18 01:55:00,-0.19110213783162291,2.1590279927156324,0.005877840609277532
2012-09-18 02:05:00,-0.20043392616612088,2.0603446336701565,0.010206493082832908
2012-09-18 02:15:00,-0.22555561579128203,1.8864002460598068,0.007458432739907454
2012-09-18 02:25:00,-0.17353268625731277,1.6223318661393697,0.01400971435175073
2012-09-18 02:35:00,-0.21420351306391922,1.5140381647387637,0.007988960359285919
2012-09-18 02:45:00,-0.23766862098302305,1.3342766925072718,0.010780471912096174
2012-09-18 02:55:00,,,
2012-09-18 03:05:00,-0.21331829974083566,1.0342688001248048,0.0018929105634501535
2012-09-18 03:15:00,-0.2240131979475167,0.6556549977009076,-0.00197264739749837
2012-09-18 03:25:00,-0.12367304787944955,0.33958322844991917,-0.00891077884825811
2012-09-18 03:35:00,-0.012313396508214346,-0.11741499598546366,0.018118770602470326
